"Date","surveyors","taxon","Species","No_Obs","Adult","Adults_removed","Juv","Juv_removed","Larvae","Larvae_removed","Egg_mass","Disposition","County","Site_name","Site_at","Start_NAD83_East","Start_NAD83_North","End_NAD83_East","End_NAD83_North","Dry_site","System_type","Water_source","Length_m","Width_m","Start_time","End_time","Total_survey_time","Habitat_type","Precipitation","Air_temp_150cm_C","Water_tmp_5cm_C","Relative_humidity","Wind_speed","Floating_veg_perc","Floating_species","Submerged_veg_perc","Submerged_species","Emergent_veg_perc","Emergent_species","Perimeter_veg_perc","Perimeter_species","Grazing_activity","Comments","Final_Start_NAD83_East","Final_Start_NAD83_North"
2023-10-17,"JML, RJV","FROG","RACA",4,0,0,4,2,0,0,0,"removed","Santa Cruz","Little Outfit Tank","Canelo",540880,3482884,NA,NA,"no","stock tank","runoff","46","32","1414","1807",233,"lentic","none","26.2","21.8","28.8","still","5","Hydrocotyl","30","Potamogeton","5","Hydrocotyl, Potamogeton, smartweed","90","grasses, Hydrocotyl","sign","apx 80mm SVL",NA,NA
2023-10-17,"JML, RJV","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Border Tank","Canelo",541580,3483014,NA,NA,"no","stock tank","runoff","28","21","1840","1929",49,"lentic","none","21.5","20.9","44.8","still","0","0","15","algae","20","grasses, Scirpus","20","grasses, Scirpus","sign","Emergent bulrush is apx 3ft above water level now - obscures view",NA,NA
2023-10-17,"JML, RJV","FROG","RACA",3,0,0,3,0,0,0,0,"observed","Santa Cruz","Little Outfit Tank","Canelo",540880,3482884,NA,NA,"no","stock tank","runoff","46","32","1845","1923",43,"lentic","none","21.5","20.5","44.8","still","5","Hydrocotyl","30","Potamogeton","5","Hydrocotyl, Potamogeton, smartweed","90","grasses, Hydrocotyl","sign","frogs quite wary, all 80mm",NA,NA
2023-10-17,"JML, RJV","FROG","RACH",92,22,0,5,0,65,0,0,"observed","Santa Cruz","Bald Hill Tank","Appleton-Whittell",545465,3496308,NA,NA,"no","tank","well","8","8","2025","2036",11,"lentic","none","20.399999999999999","17.8","43.2","windy","0","0","40","chara","10","grasses","40","grasses, forbs","none","adults 60-85mm, juvs 45-55mm, tads 50-70mm",NA,NA
2023-10-17,"JML, RJV","FROG","RACH",42,17,0,7,0,18,0,0,"observed","Santa Cruz","Antelope Tank","Appleton-Whittell",545962,3497043,NA,NA,"no","tank","well","8","8","2047","2059",12,"lentic","none","19.600000000000001","17.899999999999999","45.8","windy","30","algae","75","chara, algae","20","Eleocharis, grasses","50","grasses, forbs","none","adults 60-85mm, juvs 45-55mm, tads 50-60mm",NA,NA
2023-10-17,"JML, RJV","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Finley Tank","Appleton-Whittell",547991,3496884,NA,NA,"no","stock tank","well","13","12","2109","2116",7,"lentic","none","20.100000000000001","15.3","42","still","90","Lemma, algae","0","0","30","Eleocharis, Scirpus","70","Eleocharis, grasses, willow, forbs","none",NA,NA,NA
2023-10-17,"JML, RJV","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","McDaniel Well Tank","Appleton-Whittell",547466,3493573,NA,NA,"no","stock tank","well","13","11","2137","2147",10,"lentic","none","17.399999999999999","16.899999999999999","44.5","still","5","Lemma","100","Potamogeton, algae","50","Eleocharis","100","Eleocharis","none",NA,NA,NA
2023-10-17,"JML, RJV","FROG","RACH",5,5,0,0,0,0,0,0,"observed","Santa Cruz","Tellas Tank","Appleton-Whittell",546769,3497848,NA,NA,"no","stock tank","well","11","8","2217","2224",7,"lentic","none","16.899999999999999","15.4","47.1","still","100","Lemma","0","0","35","grasses","90","grasses, cocklebur","none","small adults, 65-70mm. Well not flowing; tank looks LOW",NA,NA
2023-10-18,"CLP, RJV","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Lower ODonell Creek","Canelo",545159,3492688,545290,3492901,"yes","stream","spring",NA,NA,"1845","1910",25,"lotic","none","n/a","n/a","n/a","still","0","0","0","0","0","0","0","0","none","DRY. Start at TNC fence, surveyed down to Quartz Pool, all dry.",NA,NA
2023-10-18,"JML","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","TNC, Lower","Canelo",544875,3492309,544978,3492466,"no","stream","spring",NA,"3","1901","1917",16,"lotic","none","12.5","17.899999999999999","52.4","still","0","0","10","algae","30","willow, grasses, Eleocharis, forbs","100","willow, grasses, Eleocharis, forbs","none",NA,NA,NA
2023-10-18,"JML, RJV","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","TNC, Upper","Canelo",544852,3492268,544813,3492004,"no","stream","spring",NA,"5","1923","1942",19,"lotic","none","12.5","14","52.4","still","0","0","10","algae","20","willow, grasses, Eleocharis, forbs","100","willow, grasses, Eleocharis, forbs","none",NA,NA,NA
2023-10-18,"CLP, RJV","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","70","21","2005","2015",10,"lentic","none","15.7","18.899999999999999","41.6","still","0","0","10","Potamogeton, algae","50","grasses, Typha, willow","40","grasses, Typha, forbs, willow","sign","crayfish",NA,NA
2023-10-18,"CLP, RJV","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Jelk's Creek","Canelo",544911,3490736,544984,3490993,"no","stream","spring",NA,"12","2016","2045",29,"lotic","none","15.7","18.899999999999999","41.6","still","60","Lemma, algae","5","algae","70","Scirpus, Typha, willlow, grasses","100","grasses, willow, cottonwood, forbs","sign",NA,NA,NA
2023-10-19,"JML, RJV","FROG","RACA",14,0,0,14,0,0,0,0,"observed","Santa Cruz","Canelo Springs Ranch, stream section","Canelo",546451,3488206,546356,3487664,"no","stream","spring",NA,"8","1551","1606",15,"lentic","none","29.6","22.5","18.399999999999999","breezy","20","Lemma, algae","0","0","20","grasses","100","grasses","sign","65-80mm. All frogs were in the first pool at start UTM. Everything above stream from there is dry.",NA,NA
2023-10-19,"JML, RJV","FROG","RACA",136,1,0,135,0,0,0,0,"observed","Santa Cruz","Canelo Springs Ranch, Pond 2","Canelo",546368,3488570,NA,NA,"no","stock tank","spring","37","24","1619","1625",6,"lentic","none","29.6","23","18.399999999999999","breezy","100","Lemma","0","0","0","0","0","0","sign","adult apx 120mm, juvs 65-80mm",NA,NA
2023-10-19,"JML, RJV","FROG","RACA",7,0,0,7,0,0,0,0,"observed","Santa Cruz","Canelo Springs Ranch, Pond 1","Canelo",546537,3488286,NA,NA,"no","stock tank","runoff","69","27","1630","1637",7,"lentic","none","29.6","22.3","18.399999999999999","breezy","0","0","0","0","5","grasses","0","0","present","85-100mm SVL. Cows present, more frogs likely present",NA,NA
2023-10-19,"JML, RJV","TURTLE","KISO",1,1,0,0,0,0,0,0,"observed","Santa Cruz","Canelo Springs Ranch, Pond 1","Canelo",546537,3488286,NA,NA,"no","stock tank","runoff","69","27","1630","1637",7,"lentic","none","29.6","22.3","18.399999999999999","breezy","0","0","0","0","5","grasses","0","0","present",NA,NA,NA
2023-10-19,"JML, RJV","FROG","RACA",18,8,0,10,0,0,0,0,"observed","Santa Cruz","Canelo Springs Ranch, Pond 4","Canelo",546426,3488891,NA,NA,"no","stock tank","runoff","51","33","1645","1655",10,"lentic","none","29.6","22.7","18.399999999999999","breezy","60","algae","75","Potamogeton, algae","5","grasses","100","grasses, forbs","sign","adults 120-170mm, juvs 65-90mm",NA,NA
2023-10-19,"JML, RJV","FROG","RACA",7,0,0,7,0,0,0,0,"observed","Santa Cruz","Canelo Springs Ranch, Pond 3","Canelo",546375,3488851,NA,NA,"no","stock tank","runoff","88","31","1655","1705",10,"lentic","none","29.6","22.3","18.399999999999999","breezy","0","0","15","algae","5","grasses","20","grasses, forbs","present","65-90mm. Cows present",NA,NA
2023-10-19,"JML, RJV","FROG","RACH",20,20,0,0,0,0,0,0,"observed","Pima","Springwater Wetland","LCNCA",539161,3518944,NA,NA,"no","wetland","spring","36","12","1842","1854",12,"lentic","none","18.7","17.899999999999999","39","still","100","Lemma","0","0","10","Eleocharis, grasses","70","grasses, Eleocharis, Typha, willow","none","70-80mm. Water level is very low; spring flow still trickling in though",NA,NA
2023-10-19,"JML, RJV","FROG","RACH",102,100,0,2,0,0,0,0,"observed","Pima","Lower Empire Gulch","LCNCA",538715,3518705,538794,3519113,"no","stream","spring",NA,"12","1935","2215",160,"lotic","none","14.2","19.399999999999999","43.7","still","90","Lemma","0","0","15","willow, Scirpus, Eleocharis, forbs","100","willow, Scirpus, Eleocharis, forbs","sign","adults 65-90mm, juvs apx 50mm. Start UTM pool to right (upstream) when approaching was nearly dry. A long stretch of the middle of the survey stretch was also dry.",NA,NA
2023-10-19,"JML, RJV","FROG","RAYA",69,68,0,0,0,0,0,0,"observed","Pima","Lower Empire Gulch","LCNCA",538715,3518705,538794,3519113,"no","stream","spring",NA,"12","1935","2215",160,"lotic","none","14.2","19.399999999999999","43.7","still","90","Lemma","0","0","15","willow, Scirpus, Eleocharis, forbs","100","willow, Scirpus, Eleocharis, forbs","sign","adults 60-85mm, juvs apx 50mm. Start UTM pool to right (upstream) when approaching was nearly dry. A long stretch of the middle of the survey stretch was also dry.",NA,NA
2023-10-19,"JML, RJV","FROG","RACH",4,4,0,0,0,0,0,0,"observed","Pima","Heart Wetlands","LCNCA",538043,3517859,NA,NA,"no","wetland","spring","nr","nr","2036","2043",7,"lentic","none","14.4","16.399999999999999","40.200000000000003","still","100","Lemma","0","0","0","0","85","sedge, grasses","fenced","70-75mm, water level low",NA,NA
2023-10-19,"JML, RJV","FROG","RACH",1,1,0,0,0,0,0,0,"observed","Pima","Crescent Wetlands","LCNCA",538110,3517840,NA,NA,"no","wetland","spring","nr","nr","2045","2050",5,"lentic","none","14.4","16.2","40.200000000000003","still","10","Lemma","50","Potamogeton","15","forbs, Scirpus, grasses","100","Typha, Scirpus, grasses, forbs","fenced","apx 75mm. A dozen ducks present; possibly spooked observable frogs.",NA,NA
2023-10-19,"JML, RJV","FROG","RACH",6,6,0,0,0,0,0,0,"observed","Pima","Egret Wetlands","LCNCA",538073,3517773,NA,NA,"no","wetland","spring","nr","nr","2052","2057",5,"lentic","none","14.4","18.5","40.200000000000003","still","10","Lemma","0","0","10","Eleocharis, Scirpus","90","Eleocharis, Scirpus, grasses, forbs","fenced","70-80mm",NA,NA
2023-10-20,"CLP, E. Sudbeck","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Double Reed Tank","San Rafael Valley",544020,3478543,NA,NA,"yes","stock tank","runoff",NA,NA,"940","941",1,"lentic","none","n/a","n/a","n/a","still","0","0","0","0","0","0","0","0","none","DRY",NA,NA
2023-10-20,"CLP, E. Sudbeck","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Section 17-18 Tank","San Rafael Valley",543319,3477687,NA,NA,"yes","stock tank","runoff",NA,NA,"951","952",1,"lentic","none","n/a","n/a","n/a","still","0","0","0","0","0","0","0","0","none","DRY",NA,NA
2023-10-20,"CLP, E. Sudbeck","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Eddie #2 Tank","San Rafael Valley",544532,3477480,NA,NA,"no","stock tank","runoff","19","15","1010","1014",4,"lentic","none","29.8","19.2","20.6","still","0","0","0","0","0","0","0","0","sign",NA,NA,NA
2023-10-20,"CLP, E. Sudbeck","FROG","RACA",1,0,0,1,0,0,0,0,"observed","Santa Cruz","Leslie Tank","San Rafael Valley",545439,3476729,NA,NA,"no","stock tank","runoff","30","20","1034","1043",9,"lentic","none","32.4","19.2","18.600000000000001","still","10","Hydrocotyl","10","Potamogeton","0","0","90","grasses","sign","80-90mm SVL",NA,NA
2023-10-20,"CLP, E. Sudbeck","SALAMANDER","AMTI",6,6,0,0,0,0,0,0,"observed","Santa Cruz","Leslie Tank","San Rafael Valley",545439,3476729,NA,NA,"no","stock tank","runoff","30","20","1034","1043",9,"lentic","none","32.4","19.2","18.600000000000001","still","10","Hydrocotyl","10","Potamogeton","0","0","90","grasses","sign","breaching",NA,NA
2023-10-20,"CLP, E. Sudbeck","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Dove Tank","San Rafael Valley",544038,3476212,NA,NA,"yes","stock tank","runoff",NA,NA,"1135","1136",1,"lentic","none","n/a","n/a","n/a","still","0","0","0","0","0","0","0","0","none","DRY",NA,NA
2023-10-20,"CLP, E. Sudbeck","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Cow Bones Tank","San Rafael Valley",542262,3479763,NA,NA,"no","stock tank","runoff","12","9","1237","1241",4,"lentic","none","32.6","n/a","15.6","still","10","algae","0","0","0","0","0","0","sign",NA,NA,NA
2023-10-25,"CLP, RJV","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Cloud Tank","Cobre Ridge BZ",465174,3487839,NA,NA,"yes","stock tank","runoff",NA,NA,"1232","1233",1,"lentic","none","n/a","n/a","n/a","still","0","0","0","0","0","0","0","0","present","DRY",NA,NA
2023-10-25,"JML, ARC crew","FROG","RACH",8,2,0,6,0,0,0,0,"observed","Santa Cruz","Coches Tank","Cobre Ridge BZ",460041,3481169,NA,NA,"no","stock tank","runoff","79","38","1242","1308",26,"lentic","none","27.2","26","33","still","10","algae","0","0","0","0","0","0","present","adults 75-80mm SVL, juvs 55-60mm SVL",NA,NA
2023-10-25,"CLP, RJV","TURTLE","KISO",5,5,0,0,0,0,0,0,"observed","Pima","False Tank","Cobre Ridge BZ",463919,3489271,NA,NA,"no","stock tank","runoff","65","40","1303","1312",9,"lentic","none","24.9","22.8","47.7","still","0","0","0","0","0","0","10","grasses","sign","Surface covered in film of woody debris from heavy rain yesterday.",NA,NA
2023-10-25,"JML, ARC crew","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Coches Well","Cobre Ridge BZ",461999,3482706,NA,NA,"no","stock tank","well","12","10","1335","1342",7,"lentic","none","28","25.8","29.5","still","0","0","0","0","0","0","15","grasses, shrubs","sign",NA,NA,NA
2023-10-25,"CLP, RJV","TURTLE","KISO",7,7,0,0,0,0,0,0,"observed","Pima","Watergate Tank","Cobre Ridge BZ",465415,3489074,NA,NA,"no","stock tank","runoff","nr","nr","1340","1348",8,"lentic","none","23.7","23.9","43.4","still","0","0","0","0","0","0","0","0","sign","Water level low, down 1m.",NA,NA
2023-10-25,"JML, ARC crew","FROG","RACH",1,1,0,0,0,0,0,0,"observed","Santa Cruz","Alamito Tank","Cobre Ridge BZ",462976,3484700,NA,NA,"no","stock tank","runoff","23","10","1420","1434",14,"lentic","none","27.2","21.3","34","breezy","100","Lemma","0","0","0","0","0","0","sign","75mm SVL. Southwestern shallow portion of tank dry (photo JML)",NA,NA
2023-10-25,"JML, ARC crew","TURTLE","KISO",5,5,0,0,0,0,0,0,"observed","Santa Cruz","Alamito Tank","Cobre Ridge BZ",462976,3484700,NA,NA,"no","stock tank","runoff","23","10","1420","1434",14,"lentic","none","27.2","21.3","34","breezy","100","Lemma","0","0","0","0","0","0","sign","Southwestern shallow portion of tank dry (photo JML)",NA,NA
2023-10-25,"JML, ARC crew","none","none",0,0,0,0,0,0,0,0,"observed","Santa Cruz","Bull Tank","Cobre Ridge BZ",463622,3483865,NA,NA,"no","stock tank","runoff","22","11","1510","1517",7,"lentic","none","27","22.9","34.5","still","85","Lemma","0","0","0","0","0","0","sign","1 adult & 1 juv KISO turtle shell found.",NA,NA
2023-10-25,"CLP, RJV","none","none",7,7,0,0,0,0,0,0,"none","Pima","Encinas Tank","Cobre Ridge BZ",463149,3486675,NA,NA,"yes","stock tank","runoff",NA,NA,"1534","1535",1,"lentic","none","n/a","n/a","n/a","still","0","0","0","0","0","0","0","0","none","DRY",NA,NA
2023-10-25,"CLP, RJV","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Frog Tank","RU1",465419,3485055,NA,NA,"no","stock tank","runoff","nr","nr","1626","1635",9,"lentic","none","20.8","21.3","49.5","still","0","0","15","Potamogeton","0","0","0","0","sign",NA,NA,NA
2023-10-25,"CLP, RJV","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Teacup Tank","RU1",466100,3485212,NA,NA,"no","stock tank","runoff",NA,NA,"1728","1729",1,"lentic","none","n/a","n/a","n/a","still","0","0","0","0","0","0","0","0","none","DRY",NA,NA
2023-10-25,"CLP, RJV","FROG","RACH",6,6,0,0,0,0,0,0,"observed","Santa Cruz","Alamo Tank","RU1",466978,3483241,NA,NA,"no","stock tank","runoff","nr","nr","1814","1822",12,"lentic","none","18.600000000000001","19.8","51.1","still","0","0","0","0","0","0","0","0","present","70-80mm, water down <3m",NA,NA
2023-10-25,"JML, ARC crew","FROG","RACH",470,390,0,80,0,0,0,0,"observed","Santa Cruz","Mojonera Tank","RU1",469559,3481079,NA,NA,"no","stock tank","runoff","19","13","1832","1923",51,"lentic","none","16.5","18.100000000000001","55.1","still","90","Lemma","10","Potamogeton, algae","15","Eleocharis, seepwillow, grasses","40","grasses, seepwillow, Eleocharis","sign","adults 65-90mm, juvs 50-60mm SVL. Above dam pool: 26x16m. 2 ringtail cats observed.",NA,NA
2023-10-25,"CLP, RJV","FROG","RACH",484,484,0,0,0,0,0,0,"observed","Santa Cruz","Jarillas Tank","RU1",467081,3484459,NA,NA,"no","stock tank","runoff","nr","nr","1843","1900",17,"lentic","none","14.7","19.3","59.9","still","0","0","60","Elodea","0","0","20","grasses","sign","65-75mm",NA,NA
2023-10-25,"CLP, RJV","FROG","RACH",5,5,0,0,0,0,0,0,"observed","Santa Cruz","Frog Tank","RU1",465419,3485055,NA,NA,"no","stock tank","runoff","nr","nr","1917","1926",9,"lentic","none","15.1","19.5","48.2","still","0","0","15","Potamogeton","0","0","0","0","sign","All on E bank (berm side)",NA,NA
2023-10-25,"JML, ARC crew","FROG","RACH",8,8,0,0,0,0,0,0,"observed","Santa Cruz","Agua Cercada Tank","RU1",469595,3482070,NA,NA,"no","stock tank","runoff","47","29","2027","2045",18,"lentic","none","16.7","n/a","46","still","0","0","0","0","0","0","0","0","sign","70-80mm",NA,NA
2023-10-26,"CLP, RJV","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Dead Cow Tank","Cobre Ridge BZ",473184,3487974,NA,NA,"no","stock tank","runoff","35","25","1138","1148",10,"lentic","none","25.8","22.9","39","still","0","0","0","0","0","0","0","0","sign",NA,NA,NA
2023-10-26,"JML, ARC crew","TURTLE","KISO",3,3,0,0,0,0,0,0,"observed","Pima","Chilton Tank","Cobre Ridge BZ",465838,3490344,NA,NA,"no","stock tank","runoff","35","24","1142","1158",16,"lentic","none","n/a","23.1","n/a","breezy","40","algae","0","0","0","0","5","grassses","sign",NA,NA,NA
2023-10-26,"JML, ARC crew","TURTLE","KISO",2,2,0,0,0,0,0,0,"observed","Pima","Arivaca Tank","Cobre Ridge BZ",465686,3491105,NA,NA,"no","stock tank","runoff","47","41","1214","1221",7,"lentic","none","24.9","24.1","29.8","breezy","20","algae","0","0","0","0","0","0","sign",NA,NA,NA
2023-10-26,"CLP, RJV","TURTLE","KISO",4,4,0,0,0,0,0,0,"observed","Santa Cruz","Loading Tank","Cobre Ridge BZ",476476,3480972,NA,NA,"no","stock tank","runoff","29","23","1230","1242",12,"lentic","none","25.8","22.9","39","still","0","0","0","0","0","0","0","0","present","Tank north of Ruby Coral. Formerly called Pasture Tank in old GPS unit.",NA,NA
2023-10-26,"JML, ARC crew","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Side Pocket Tank","Cobre Ridge BZ",469567,3487382,NA,NA,"no","stock tank","runoff","10","8","1254","1257",3,"lentic","none","25.6","25.8","27","breezy","0","0","0","0","0","0","0","0","sign",NA,NA,NA
2023-10-26,"JML, ARC crew","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Fraguita Tank","Cobre Ridge BZ",469440,3486126,NA,NA,"no","stock tank","runoff","16","10","1315","1323",8,"lentic","none","27.8","21.5","24.9","breezy","0","0","0","0","0","0","0","0","sign",NA,NA,NA
2023-10-26,"JML, ARC crew","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Arrastra Tank","Cobre Ridge BZ",471146,3485345,NA,NA,"no","stock tank","runoff","18","7","1346","1354",8,"lentic","none","28","29.4","25.2","breezy","0","0","70","Potamogeton","0","0","0","0","sign",NA,NA,NA
2023-10-26,"CLP, RJV","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Mineral Lake","Cobre Ridge BZ",477937,3480500,NA,NA,"no","pond","runoff","n/r","n/r","1850","1919",29,"lentic","none","12.7","19","64.400000000000006","still","5","algae","20","milfoil","10","Typha, willow, grasses","50","grasses, Typha, shrubs, trees","none","sunfish and bass jumping",NA,NA
2023-10-26,"JML, RJV","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Town Lake","Cobre Ridge BZ",477687,3480550,NA,NA,"no","pond","runoff","n/r","n/r","1945","2012",27,"lentic","none","18.5","19.3","50.8","still","0","0","10","algae","15","willow","80","grass, shrubs, forbs, willow","none",NA,NA,NA
2023-10-27,"CLP, E. Sudbeck","FROG","RACA",6,0,0,6,0,0,0,0,"observed","Santa Cruz","Bill Woods Tank","San Rafael Valley",547639,3475707,NA,NA,"no","stock tank","runoff","25","22","1550","1602",12,"lentic","none","18.2","22.6","n/a","still","0","0","10","chara","0","0","0","0","sign",NA,NA,NA
2023-10-27,"CLP, E. Sudbeck","SALAMANDER","AMTI",5,0,0,5,0,0,0,0,"observed","Santa Cruz","Bill Woods Tank","San Rafael Valley",547639,3475707,NA,NA,"no","stock tank","runoff","25","22","1550","1602",12,"lentic","none","18.2","22.6","n/a","still","0","0","10","chara","0","0","0","0","sign","breaching",NA,NA
2023-10-27,"CLP, E. Sudbeck","none","none",0,0,0,0,0,0,0,0,"none","Santa Cruz","Jack Tank","San Rafael Valley",546800,3474079,NA,NA,"no","stock tank","runoff","28","19","1620","1627",7,"lentic","none","18.3","21.6","n/a","still","0","0","5","Potamogeton","0","0","0","0","sign","Potamogeton",NA,NA
